SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026,GS,10-Apr-2026,104.49,105.0,105.0,102.99,102.99,103.08,103.11,561,0.58,5,561,100.00
20MICRONS,EQ,10-Apr-2026,159.38,159.05,163.87,159.05,162.1,162.37,161.83,97771,158.23,2119,42358,43.32
21STCENMGM,EQ,10-Apr-2026,29.75,30.34,30.34,29.75,30.34,30.34,30.13,5053,1.52,15,5053,100.00
360ONE,EQ,10-Apr-2026,998.1,998.0,1022.0,992.65,1013.0,1012.65,1011.12,1139241,11519.05,36706,624944,54.86
3IINFOLTD,EQ,10-Apr-2026,15.37,15.5,15.86,15.36,15.86,15.69,15.59,372688,58.1,1112,217190,58.28
3MINDIA,EQ,10-Apr-2026,31050.0,31450.0,31705.0,31210.0,31580.0,31475.0,31500.0,3579,1127.39,1974,1684,47.05
3PLAND,EQ,10-Apr-2026,35.05,35.2,35.55,34.1,35.35,35.35,35.11,3905,1.37,104,2999,76.80
574GS2026,GS,10-Apr-2026,101.55,101.55,101.9,101.5,101.9,101.79,101.75,22022,22.41,10,22022,100.00
585GS2030,GS,10-Apr-2026,98.85,98.85,98.85,98.85,98.85,98.85,98.85,1735,1.72,1,1735,100.00
591GS2028,GS,10-Apr-2026,99.05,100.0,100.0,100.0,100.0,100.0,100.0,2000,2.0,1,2000,100.00
5PAISA,EQ,10-Apr-2026,300.5,302.6,306.99,301.15,306.99,305.11,304.24,36337,110.55,911,21244,58.46
601GS2030,GS,10-Apr-2026,97.7,97.71,97.71,97.7,97.7,97.7,97.7,121,0.12,3,121,100.00
610GS2031,GS,10-Apr-2026,101.0,101.0,101.0,98.0,99.89,99.89,98.73,3006,2.97,8,3006,100.00
622GS2035,GS,10-Apr-2026,93.2,94.2,95.7,94.2,95.1,95.1,94.53,6190,5.85,8,5890,95.15
