SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026,GS,23-Jul-2025,108.03,108.7,108.7,107.5,107.5,107.54,107.72,6230,6.71,10,5000,80.26
20MICRONS,EQ,23-Jul-2025,274.28,277.0,283.93,272.59,277.0,278.03,279.67,728200,2036.57,14338,215890,29.65
21STCENMGM,EQ,23-Jul-2025,58.36,58.4,59.49,57.91,58.99,58.98,58.71,3135,1.84,89,2308,73.62
360ONE,EQ,23-Jul-2025,1144.1,1140.0,1146.4,1122.1,1124.1,1125.0,1131.83,1356863,15357.42,44835,710155,52.34
3IINFOLTD,EQ,23-Jul-2025,24.5,24.42,24.66,24.0,24.15,24.13,24.19,430481,104.15,1242,223189,51.85
3MINDIA,EQ,23-Jul-2025,31230.0,31250.0,31695.0,30905.0,31575.0,31525.0,31411.97,13387,4205.12,5351,6805,50.83
3PLAND,EQ,23-Jul-2025,48.09,48.5,48.59,47.21,47.21,47.66,47.88,4671,2.24,211,3450,73.86
563GS2026,GS,23-Jul-2025,101.99,101.99,101.99,101.0,101.1,101.1,101.36,105,0.11,3,35,33.33
585GS2030,GS,23-Jul-2025,98.0,98.0,98.0,98.0,98.0,98.0,98.0,1,0.0,1,1,100.00
5PAISA,EQ,23-Jul-2025,395.3,394.0,397.25,392.05,393.95,392.9,393.19,13818,54.33,850,8151,58.99
63MOONS,EQ,23-Jul-2025,1075.0,1080.0,1100.0,1066.0,1085.0,1083.0,1085.22,223604,2426.6,9012,98455,44.03
654GS2032,GS,23-Jul-2025,101.63,102.0,102.49,101.8,102.49,102.48,102.22,39250,40.12,11,39250,100.00
675GS2029,GS,23-Jul-2025,103.0,102.51,103.75,102.51,103.75,103.75,103.38,400,0.41,3,300,75.00
676GS2061,GS,23-Jul-2025,99.9,100.0,100.0,100.0,100.0,100.0,100.0,19118,19.12,4,19118,100.00
679GS2031,GS,23-Jul-2025,102.5,102.5,102.5,102.5,102.5,102.5,102.5,200,0.21,2,200,100.00
679GS2034,GS,23-Jul-2025,104.25,104.0,104.0,104.0,104.0,104.0,104.0,40,0.04,1,40,100.00
68GS2060,GS,23-Jul-2025,98.06,98.25,98.4,98.25,98.4,98.4,98.25,6513,6.4,3,6513,100.00
690GS2065,GS,23-Jul-2025,99.85,99.8,99.8,99.8,99.8,99.8,99.8,96000,95.81,2,96000,100.00
697GR2034,GS,23-Jul-2025,100.0,100.0,100.0,99.5,99.5,99.5,99.75,100,0.1,2,50,50.00
699GS2051,GS,23-Jul-2025,101.0,101.3,101.3,100.15,100.15,100.49,100.49,250,0.25,3,250,100.00
702GS2027,GS,23-Jul-2025,102.58,102.58,102.58,102.31,102.31,102.31,102.37,46,0.05,3,46,100.00
704GS2029,GS,23-Jul-2025,104.0,104.0,104.2,104.0,104.2,104.2,104.01,2100,2.18,2,2100,100.00
706GS2028,GS,23-Jul-2025,104.5,104.1,104.9,104.1,104.9,104.88,104.54,7202,7.53,8,7202,100.00
706GS2046,GS,23-Jul-2025,105.75,102.0,102.0,102.0,102.0,102.0,102.0,7,0.01,1,7,100.00
709GS2054,GS,23-Jul-2025,104.52,104.1,105.5,104.1,104.5,104.5,104.5,50307,52.57,9,50307,100.00
709GS2074,GS,23-Jul-2025,101.55,102.34,102.34,102.34,102.34,102.34,102.34,250,0.26,2,250,100.00
710GS2029,GS,23-Jul-2025,105.1,105.22,105.45,105.22,105.4,105.42,105.3,74,0.08,4,73,98.65
716GS2050,GS,23-Jul-2025,104.65,104.0,104.3,104.0,104.3,104.3,104.28,345,0.36,7,345,100.00
717GS2030,GS,23-Jul-2025,106.5,106.2,106.49,106.2,106.49,106.49,106.32,1700,1.81,3,1700,100.00
718GS2037,GS,23-Jul-2025,108.56,106.0,106.0,104.34,105.45,105.45,105.46,38866,40.99,13,22366,57.55
71GS2034,GS,23-Jul-2025,106.2,105.8,105.95,105.8,105.8,105.8,105.83,196900,208.39,7,196900,100.00
725GS2063,GS,23-Jul-2025,103.99,103.5,104.52,103.5,104.49,104.49,104.44,124715,130.25,19,113615,91.10
727GS2026,GS,23-Jul-2025,102.01,103.98,103.98,103.98,103.98,103.98,103.98,1,0.0,1,1,100.00
734GS2064,GS,23-Jul-2025,105.82,105.9,105.9,105.5,105.5,105.5,105.51,10003,10.55,4,10003,100.00
737GS2028,GS,23-Jul-2025,105.35,105.35,105.7,105.35,105.35,105.35,105.49,8210,8.66,6,8185,99.70
738GS2027,GS,23-Jul-2025,103.63,103.81,103.81,103.55,103.6,103.59,103.59,179541,185.99,25,179541,100.00
741GS2036,GS,23-Jul-2025,107.4,107.4,107.99,107.4,107.8,107.8,107.68,6700,7.21,6,3900,58.21
746GS2073,GS,23-Jul-2025,107.15,108.6,108.6,108.4,108.4,108.4,108.45,33,0.04,3,33,100.00
74GS2062,GS,23-Jul-2025,108.45,108.45,108.45,106.7,107.0,107.0,106.83,16650,17.79,5,16650,100.00
754GS2036,GS,23-Jul-2025,109.63,109.8,109.85,109.66,109.85,109.78,109.73,805708,884.1,160,804613,99.86
757GS2033,GS,23-Jul-2025,108.5,108.5,108.5,108.0,108.0,108.0,108.0,1001,1.08,4,1000,99.90
759GS2026,GS,23-Jul-2025,100.56,101.15,101.15,101.15,101.15,101.15,101.15,8,0.01,1,8,100.00
762GS2039,GS,23-Jul-2025,108.68,111.45,111.45,111.45,111.45,111.45,111.45,200,0.22,1,200,100.00
772GS2055,GS,23-Jul-2025,109.5,109.0,111.0,109.0,110.5,110.5,109.44,78,0.09,4,44,56.41
92GS2030,GS,23-Jul-2025,117.0,117.49,117.49,116.3,116.5,116.5,116.57,9930,11.58,9,9915,99.85
A2ZINFRA,BE,23-Jul-2025,21.76,21.49,21.49,20.67,20.95,20.87,20.9,206281,43.1,425,-,-
AAATECH,EQ,23-Jul-2025,93.24,94.65,94.65,92.5,93.35,93.54,93.51,18072,16.9,471,10604,58.68
AADHARHFC,EQ,23-Jul-2025,519.6,520.0,524.9,510.2,516.5,516.75,515.57,597919,3082.71,16856,278524,46.58
AAKAAR,SM,23-Jul-2025,94.65,95.0,95.0,87.3,91.5,92.4,90.11,232000,209.06,138,115200,49.66
