VWAP,change,high,lastPrice,lastUpdatedTime,low,marketType,pChange,quantityTraded,series,symbol,totalTradedVolume,index_name
1930.79,32.2,1941.1,1934,14-Jul-2026 16:00:28,1885,N,1.69,13446141268.98,EQ,BHARTIARTL,6964062,NIFTY 50
8875.93,127.5,8919.5,8910,14-Jul-2026 16:00:28,8739,N,1.45,3661392132.44,EQ,APOLLOHOSP,412508,NIFTY 50
1940.88,23.4,1950.8,1944.8,14-Jul-2026 16:00:28,1910,N,1.22,5477404029.12,EQ,SUNPHARMA,2822124,NIFTY 50
1243.81,11.3,1248,1245.8,14-Jul-2026 16:00:28,1231.2,N,0.92,2468736476.58,EQ,DRREDDY,1984818,NIFTY 50
188.64,1.63,190.35,188.74,14-Jul-2026 16:00:28,186.7,N,0.87,4545549612,EQ,TATASTEEL,24096425,NIFTY 50
1245.65,9.2,1254.8,1246.6,14-Jul-2026 16:00:28,1225.1,N,0.74,1298170340.95,EQ,JSWSTEEL,1042163,NIFTY 50
2200.4,15.5,2228,2197,14-Jul-2026 16:00:28,2179,N,0.71,21005656516,EQ,TCS,9546290,NIFTY 50
1445.26,9.3,1454.5,1436,14-Jul-2026 16:00:28,1425.3,N,0.65,1765666915.7,EQ,CIPLA,1221695,NIFTY 50
1821.96,9.7,1840.9,1820,14-Jul-2026 16:00:28,1808.6,N,0.54,2982144044.88,EQ,ADANIPORTS,1636778,NIFTY 50
982.99,5.15,998,972,14-Jul-2026 16:00:28,964,N,0.53,7923899100.83,EQ,HINDALCO,8061017,NIFTY 50
282.95,0.8,287.9,286,14-Jul-2026 16:00:28,278.55,N,0.28,12157466246.2,EQ,ETERNAL,42966836,NIFTY 50
3185.52,-0.5,3219.7,3177,14-Jul-2026 16:00:28,3145,N,-0.02,6157224712.08,EQ,ADANIENT,1932879,NIFTY 50
432.47,-0.2,436.5,430,14-Jul-2026 16:00:28,428.05,N,-0.05,2662076004.52,EQ,COALINDIA,6155516,NIFTY 50
1313.7,-0.9,1323.7,1318.5,14-Jul-2026 16:00:28,1298.6,N,-0.07,7889431918.5,EQ,AXISBANK,6005505,NIFTY 50
284.49,-0.4,286.95,285.6,14-Jul-2026 16:00:28,282.3,N,-0.14,2161070818.02,EQ,POWERGRID,7596298,NIFTY 50
1296.78,-1.9,1308,1295,14-Jul-2026 16:00:28,1286.9,N,-0.15,17521162865.52,EQ,RELIANCE,13511284,NIFTY 50
248.91,-0.44,252,248.01,14-Jul-2026 16:00:28,247.3,N,-0.18,4057220305.59,EQ,ONGC,16299949,NIFTY 50
1404.33,-3.1,1411.8,1406.4,14-Jul-2026 16:00:28,1392,N,-0.22,19847419763.61,EQ,ICICIBANK,14133017,NIFTY 50
408.79,-0.95,411.25,409.85,14-Jul-2026 16:00:28,405.7,N,-0.23,4354773646.02,EQ,BEL,10652838,NIFTY 50
1097.61,-2.6,1110.2,1096,14-Jul-2026 16:00:28,1089.8,N,-0.24,1735846067.58,EQ,TATACONSUM,1581478,NIFTY 50
1431.78,-5,1448.7,1422,14-Jul-2026 16:00:28,1418.5,N,-0.35,2637188423.1,EQ,NESTLEIND,1841895,NIFTY 50
2639.94,-12.1,2655.9,2640,14-Jul-2026 16:00:28,2579.9,N,-0.46,2574736121.94,EQ,ASIANPAINT,975301,NIFTY 50
7255.45,-37.5,7313,7259,14-Jul-2026 16:00:28,7140,N,-0.51,3327523500.8,EQ,EICHERMOT,458624,NIFTY 50
